gene	drug.x	efo_terms	interaction_types	max_phase_for_ind	max_phase	eQTL_type	b_3	PPH4_3	b_m3	PPH4_m3	pQTL_3_beta	pQTL_3_SNP.PP.H4	pQTL_m3_beta	pQTL_m3_SNP.PP.H4	evidence_num	note	PMIDs	agingdrug	direction
CA4	brinzolamide	open-angle glaucoma,ocular hypertension,glaucoma,central serous retinopathy	inhibitor	4,4,4,2	4	Blood eQTL			-0.397272586991887						1				Y
CA4	chlorothiazide	hypertension,nephrotic syndrome,congestive heart failure,cardiovascular disease,heart disease,atherosclerosis,Hypercholesterolemia,coronary artery disease,preeclampsia,chronic kidney disease,edema,glomerulonephritis,type 2 diabetes mellitus	inhibitor	4,4,4,4,3,3,3,3,4,4,4,4,3	4	Blood eQTL			-0.397272586991887						1				Y
CA4	methazolamide	glaucoma,altitude sickness,cervical cancer,open-angle glaucoma	inhibitor	4,1,2,4	4	Blood eQTL			-0.397272586991887						1				Y
CA4	phenol	cytomegalovirus infection,nephrotic syndrome,allergic rhinitis,Back pain,Varicose veins,Herpes Labialis,Pruritus,allergic disease		3,3,1,1,4,4,4,4	4	Blood eQTL			-0.397272586991887						1				
CA4	topiramate	cocaine dependence,epilepsy,alcohol drinking,bipolar disorder,congenital heart disease,methamphetamine dependence,gambling behaviour,obesity,smoking cessation,nicotine dependence,post-traumatic stress disorder,obsessive-compulsive disorder,diabetes mellitus,liver disease,essential tremor,partial epilepsy,Tourette syndrome,eating disorder,bulimia nervosa,anxiety,binge eating,Dementia,Seizure,Headache,Sciatica,Cognitive impairment,cannabis dependence,hypertension,alcohol abuse,brain ischemia,metabolic syndrome,pain,Hypertriglyceridemia,epilepsy with generalized tonic-clonic seizures,depressive disorder,deafness,schizophrenia,type 2 diabetes mellitus,Parkinson disease,migraine disorder,multiple sclerosis,alcohol dependence,Prader-Willi syndrome,Lennox-Gastaut syndrome,hyperlipidemia	inhibitor	3,4,2,3,1,2,3,3,3,3,2,3,2,1,3,3,3,0.5,1,3,3,3,4,3,2,1,2,3,3,2,3,3,3,3,3,2,3,3,2,4,2,3,3,4,3	4	Blood eQTL			-0.397272586991887						1				Y
CA4	trichlormethiazide	cardiovascular disease	inhibitor	4	4	Blood eQTL			-0.397272586991887						1				Y
CAMKK2	dovitinib	acute myeloid leukemia,cancer,melanoma,multiple myeloma,adenoid cystic carcinoma,neoplasm,renal cell carcinoma,malignant pleural mesothelioma,hepatocellular carcinoma,clear cell renal carcinoma,non-small cell lung carcinoma,glioblastoma multiforme,gliosarcoma,urogenital neoplasm,adrenal cortex carcinoma,gastric cancer,urinary bladder cancer,thyroid cancer,breast cancer,prostate cancer,endometrial cancer,von Hippel-Lindau disease,gastrointestinal stromal tumor		1,2,1,2,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2	3	Brain Tissue eQTL	-0.735400286908202	0.999992359294177							2				
CD3D	blinatumomab	acute lymphoblastic leukemia,B-cell acute lymphoblastic leukemia,chronic lymphocytic leukemia,diffuse large B-cell lymphoma,non-Hodgkins lymphoma,acute lymphoblastic leukemia,neoplasm,T-cell acute lymphoblastic leukemia,multiple myeloma,lymphoid neoplasm,leukemia,lymphoma,lymphoblastic lymphoma,Burkitts lymphoma	activator	3,2,1,2,2,4,4,2,0.5,2,1,1,3,1	4	Blood eQTL	-0.494486798355964								1				Y
CRHR1	budesonide	allergic rhinitis,chronic obstructive pulmonary disease,ulcerative colitis,Crohn's disease,eosinophilic esophagitis,Nasal congestion,seasonal allergic rhinitis,acute graft vs. host disease,Airway obstruction,IGA glomerulonephritis,Nasal Cavity Polyp,proctitis,sinusitis,altitude sickness,obstructive sleep apnea,Rhinitis, Allergic, Perennial,emphysema,melanoma,sclerosing cholangitis,Autoimmune Hepatitis,allergic bronchopulmonary aspergillosis,bronchiolitis obliterans,acute respiratory distress syndrome,ulcerative proctosigmoiditis,collagenous colitis,lymphocytic colitis,microscopic colitis,primary biliary cirrhosis,Diarrhea,chronic bronchitis,malnutrition,Status Asthmaticus,Radiation Pneumonitis,Esophageal stricture,respiratory system disease,Snoring,breast cancer,lung cancer,graft versus host disease,COVID-19,severe acute respiratory syndrome,multiple myeloma,asthma,allergic disease,bronchopulmonary dysplasia		4,4,4,4,3,4,4,3,4,2,2,3,3,3,3,4,4,2,1,2,2,2,2,3,3,3,3,3,2,4,2,2,2,2,3,3,2,2,3,3,3,2,4,2,3	4	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				
CRHR1	emicerfont	irritable bowel syndrome,social anxiety disorder	antagonist	2,2	2	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				N
CRHR1	fluoxetine	unipolar depression,bipolar disorder,stroke,fibromyalgia,autism,obsessive-compulsive disorder,gastroesophageal reflux disease,post-traumatic stress disorder,pulmonary arterial hypertension,intracerebral hemorrhage,epilepsy,multiple system atrophy,obesity,cocaine dependence,nicotine dependence,panic disorder,anxiety,social anxiety disorder,Dementia,Cognitive impairment,cannabis dependence,secondary progressive multiple sclerosis,dysthymic disorder,treatment resistant depression,Sciatica,major depressive disorder,Ischemic stroke,depressive disorder,COVID-19,injury,enuresis,severe acute respiratory syndrome,influenza,schizophrenia,type 1 diabetes mellitus		4,3,3,3,3,3,2,3,2,3,2,2,2,2,3,2,3,3,3,0.5,2,2,1,3,2,3,2,4,3,0.5,3,3,3,3,0.5	4	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				
CRHR1	pexacerfont	irritable bowel syndrome,major depressive disorder,generalized anxiety disorder	antagonist	2,1,2	3	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				N
CRHR1	telavancin	infection,bacteriemia,chronic kidney disease,bacterial pneumonia,staphylococcal skin infections,bacterial disease,gram-positive bacterial infections		2,3,1,3,3,4,2	4	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				
CRHR1	triamcinolone	Airway obstruction,Nasal Cavity Polyp,Nasal congestion,Vitiligo,chronic pancreatitis,diabetic retinopathy,eye inflammation,Keloid,osteoarthritis, knee,atopic eczema,chronic obstructive pulmonary disease,melanoma,age-related macular degeneration,freckles,vascular disease,allergic rhinitis,anterior ischemic optic neuropathy,retinal vein occlusion,rotator cuff tear,Rhinitis, Allergic, Perennial,psoriasis,sinusitis,oral lichen planus,Shoulder pain,pain,wet macular degeneration,hemorrhoid,radiculopathy,macular retinal edema,Abdominal pain,alopecia areata,acneiform dermatitis,skin disease,neuropathic pain,osteoarthritis, hip,corneal edema,orbital plasma cell granuloma,osteoarthritis		4,1,4,2,3,1,4,3,2,2,3,2,1,2,2,3,1,3,1,3,2,0.5,2,2,3,2,4,3,3,2,2,2,4,0.5,3,3,3,3	4	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				
CRHR1	verucerfont	post-traumatic stress disorder,irritable bowel syndrome,social anxiety disorder,major depressive disorder,alcohol dependence,congenital adrenal hyperplasia	antagonist	2,2,1,2,2,1	2	Brain Tissue eQTL	-0.473987232784262		0.679236750100016						2				N
DAPK1	gemcitabine	neoplasm,pancreatic carcinoma,non-small cell lung carcinoma,pancreatic neoplasm,biliary tract neoplasm,breast carcinoma,lymphoma,cholangiocarcinoma,sarcoma,cancer,ovarian carcinoma,bladder tumor,pancreatic ductal adenocarcinoma,colorectal cancer,ovarian neoplasm,small cell lung carcinoma,adenocarcinoma,cervical carcinoma,carcinoma,neoplasm of mature B-cells,hepatocellular carcinoma,Hodgkins lymphoma,unspecified peripheral T-cell lymphoma,acute lymphoblastic leukemia,angioimmunoblastic T-cell lymphoma,colorectal adenocarcinoma,diffuse large B-cell lymphoma,germ cell tumor,leiomyosarcoma,leukemia,mesothelioma,osteosarcoma,renal cell carcinoma,squamous cell carcinoma,squamous cell lung carcinoma,melanoma,malignant pleural mesothelioma,multiple myeloma,Cutaneous T-cell lymphoma,medulloblastoma,anaplastic large cell lymphoma,large cell lung carcinoma,urogenital neoplasm,breast neoplasm,nasopharyngeal neoplasm,gallbladder neoplasm,testicular carcinoma,non-Hodgkins lymphoma,head and neck malignant neoplasia,Fallopian Tube Carcinoma,rectum cancer,peritoneal neoplasm,Mantle cell lymphoma,colorectal carcinoma,gallbladder carcinoma,intrahepatic cholangiocarcinoma,soft tissue sarcoma,lung adenocarcinoma,anxiety,triple-negative breast cancer,urothelial carcinoma,biliary tract disease,synovial sarcoma,gastrointestinal disease,diffuse intrinsic pontine glioma,Hepatoblastoma,gastric cancer,urinary bladder cancer,brain cancer,peritoneum cancer,thyroid cancer,fallopian tube cancer,liver cancer,cervical cancer,bile duct cancer,biliary tract cancer,urethra cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,lung cancer,classic Hodgkin lymphoma,endometrial cancer,T-cell non-Hodgkin lymphoma,follicular lymphoma,adult T-cell leukemia/lymphoma,extranodal nasal NK/T cell lymphoma,malignant colon neoplasm,lung neoplasm,metastasis,mature T-cell and NK-cell non-Hodgkin lymphoma,head and neck squamous cell carcinoma,kidney cancer,bone sarcoma,Ewing sarcoma,acute myeloid leukemia,urinary bladder carcinoma,gastrointestinal stromal tumor,malignant epithelial tumor of ovary		4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,2,1,3,2,2,3,3,2,3,2,1,2,2,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,2,2,3,3,2,1,2,0.5,3,1,3,1,3,2,3,2,3,1,3,2,3,3,2,3,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,1,3,2,2	4	Blood eQTL			0.0956668626126295						1				
DNPEP	tosedostat	neoplasm,myelodysplastic syndrome,acute myeloid leukemia,pancreatic carcinoma,non-small cell lung carcinoma	inhibitor	1,2,2,1,1	2	Brain Tissue eQTL	-0.315087232049475								1				N
FAAH	acetaminophen	Fever,osteoarthritis, knee,pain,arthritis,Cleft palate,hypertension,injury,common cold,hemorrhage,morbid obesity,bacterial meningitis,bone fracture,glaucoma,obesity,pulpitis,osteoarthritis, hip,Renal Colic,neoplasm of mature B-cells,chronic myelogenous leukemia,cutaneous melanoma,infection,lymphoma,neoplasm,rheumatoid arthritis,HIV infection,malaria,multiple myeloma,systemic lupus erythematosus,kidney disease,cardiac arrhythmia,acute graft vs. host disease,post operative nausea and vomiting,lupus nephritis,neuropathic pain,non-Hodgkins lymphoma,mast-cell leukemia,sinusitis,Extramammary Paget Disease,diabetic neuropathy,tooth disease,streptococcal infection,mucositis,Myopia,Headache,Borderline personality disorder,Sepsis,Glycogen storage disease due to acid maltase deficiency,pain,acute lymphoblastic leukemia,diffuse large B-cell lymphoma,preeclampsia,hypertrophy,hepatitis B virus infection,nephrolithiasis,scoliosis,delirium,ankle fracture,rotator cuff tear,Pruritus,Patent ductus arteriosus,Back pain,Recurrent tonsillitis,Chronic pain,Neck pain,Dysmenorrhea,Crohn's disease,immune system disease,non-small cell lung carcinoma,T-cell leukemia,influenza,toothache,gastrointestinal disease,Vomiting,Nausea,Low back pain,Intervertebral disc degeneration,Tension-type headache,pharyngitis,breast cancer,brain injury,T-lymphoblastic lymphoma,chronic lymphocytic leukemia,nervous system disease,Abdominal pain,hypospadias,autoimmune thrombocytopenic purpura,concussion,pemphigus,respiratory tract infectious disorder,COVID-19,malignant glioma,acute myeloid leukemia,anxiety,muscle cramp,IgG4-related disease,myelodysplastic syndrome,cancer,head and neck malignant neoplasia,Plasmodium falciparum malaria,type 1 diabetes mellitus,type 2 diabetes mellitus,osteoarthritis,Parkinson disease,migraine disorder,multiple sclerosis	inhibitor	4,3,4,4,2,2,3,4,3,1,3,2,0.5,3,2,3,2,2,1,2,3,2,3,2,3,3,2,3,3,1,2,3,3,2,2,2,2,3,3,0.5,3,2,3,4,2,3,1,4,2,2,2,2,1,3,3,3,0.5,2,1,3,4,2,3,2,4,1,1,2,2,4,4,2,3,3,3,1,2,4,2,2,2,1,1,3,3,1,0.5,3,3,3,2,2,2,4,2,2,3,2,3,2,1,3,1,4,3	4	Blood eQTL	0.151820969166943								1				Y
FAAH	aripiprazole	attention deficit hyperactivity disorder,autism,bipolar disorder,unipolar depression,psychosis,Tourette syndrome,post-traumatic stress disorder,anorexia nervosa,aggressive behavior,unipolar depression,autism spectrum disorder,postpartum depression,cocaine dependence,Asperger syndrome,anxiety,schizoaffective disorder,Dementia,Agitation,pervasive developmental disorder,major depressive disorder,depressive disorder,obsessive-compulsive disorder,methamphetamine dependence,bipolar I disorder,Alzheimer disease,schizophrenia,alcohol dependence,fragile X syndrome		2,4,4,4,4,3,3,3,4,4,3,3,2,2,3,4,3,4,3,4,4,2,1,4,3,4,3,2	4	Blood eQTL	0.151820969166943								1				
FAAH	clozapine	psychosis,bipolar disorder,anxiety,Dementia,schizoaffective disorder,intellectual disability,developmental disability,depressive disorder,schizophrenia		4,3,3,3,4,3,3,3,4	4	Blood eQTL	0.151820969166943								1				
FAAH	dronabinol	irritable bowel syndrome,Chemotherapy-induced nausea and vomiting,obstructive sleep apnea,anorexia nervosa,drug dependence,Nausea,pain,bipolar disorder,HIV infection,post-traumatic stress disorder,alcohol drinking,Tourette syndrome,opioid dependence,Dementia,essential tremor,cannabis dependence,Chronic pain,Cognitive impairment,psoriatic arthritis,osteoarthritis, knee,Torticollis,Arthropathy,Hair-pulling,cancer,Nausea and vomiting,Anorexia,neuropathic pain,amyotrophic lateral sclerosis,schizophrenia,type 2 diabetes mellitus,osteoarthritis,multiple sclerosis,migraine with aura,alcohol dependence,sickle cell anemia,migraine without aura		2,4,2,3,1,4,2,1,2,2,2,2,2,2,1,2,2,0.5,2,3,2,0.5,2,4,4,4,2,2,1,1,3,1,2,1,1,2	4	Blood eQTL	0.151820969166943								1				
FAAH	haloperidol	bipolar disorder,psychosis,post-operative sign or symptom,NA,Tourette syndrome,conduct disorder,aggressive behavior,nicotine dependence,mood disorder,anxiety,schizoaffective disorder,Dementia,delirium,Nausea,Agitation,methamphetamine dependence,depressive disorder,Alzheimer disease,schizophrenia,Huntington disease		3,4,3,4,4,4,2,1,2,3,4,3,3,3,3,2,3,3,4,1	4	Blood eQTL	0.151820969166943								1				
FAAH	ibuprofen	Fever,Myalgia,pain,obstructive sleep apnea,osteoarthritis, knee,allergic rhinitis,emphysema,Arthralgia,bone fracture,hypertension,infection,vaginal inflammation,Peptic ulcer,common cold,rheumatic disease,cardiovascular disease,spondyloarthropathy,hemorrhage,retinopathy of prematurity,periodontitis,cerebral palsy,HIV infection,muscular disease,breast neoplasm,premature birth,aphthous ulcer,sunburn,orthostatic hypotension,temporomandibular joint disorder,sinusitis,altitude sickness,brachial plexus neuritis,tooth disease,Headache,Cognitive impairment,juvenile idiopathic arthritis,rheumatoid arthritis,pain,injury,preeclampsia,partial epilepsy,vasculitis,burn,sprain,cervical spondylosis,ankle fracture,Patent ductus arteriosus,Back pain,Neck pain,Dysmenorrhea,malaria,septic shock,influenza,toothache,acute respiratory distress syndrome,acute pancreatitis,causalgia,pulpitis,Low back pain,Tension-type headache,Chronic pain,major depressive disorder,breast cancer,hypospadias,malignant glioma,arthritis,muscle cramp,pharyngitis,enuresis,tibia fracture,Alzheimer disease,type 1 diabetes mellitus,osteoarthritis,migraine disorder,multiple sclerosis,Duchenne muscular dystrophy,tuberculosis,chronic granulomatous disease,bronchopulmonary dysplasia		4,4,4,3,1,1,2,4,3,2,3,4,3,4,4,4,2,2,2,2,3,3,2,3,1,2,2,1,1,2,3,2,2,4,2,4,4,4,2,2,2,3,3,3,2,0.5,4,4,3,4,1,3,4,4,3,2,3,3,3,2,3,2,3,3,2,4,4,4,2,3,1,2,4,4,3,1,2,2,2	4	Blood eQTL	0.151820969166943								1	NSAIDs	32467649	Y	
FAAH	nabiximols	Fever,pain,head and neck squamous cell carcinoma,cancer,liver disease,autism,Tourette syndrome,neuropathic pain,cerebral palsy,peripheral neuropathy,cannabis dependence,post-traumatic stress disorder,multiple sclerosis	inhibitor|inducer	3,3,1,1,1,2,3,3,3,2,2,2,3	3	Blood eQTL	0.151820969166943								1				N
FAAH	olanzapine	bipolar disorder,eating disorder,gambling behaviour,unipolar depression,Chemotherapy-induced nausea and vomiting,Fish-eye disease,autism,psychosis,post operative nausea and vomiting,anorexia nervosa,mood disorder,body weight gain,anxiety,schizoaffective disorder,drug-Induced dyskinesia,Dementia,Borderline personality disorder,unipolar depression,Weight loss,Nausea and vomiting,Nausea,intellectual disability,developmental disability,treatment resistant depression,Agitation,Vomiting,major depressive disorder,neoplasm,delirium,depressive disorder,bipolar I disorder,female reproductive system neoplasm,testicular carcinoma,opioid use disorder,Anorexia,amyotrophic lateral sclerosis,schizophrenia,alcohol dependence,Huntington disease,hematopoietic and lymphoid cell neoplasm		4,3,3,3,3,1,2,4,3,2,1,3,3,4,1,3,3,4,1,3,3,3,3,3,4,2,4,3,2,3,4,3,3,2,3,2,4,3,3,3	4	Blood eQTL	0.151820969166943								1				
FAAH	pf-04457845	post-traumatic stress disorder,Tourette syndrome,cannabis dependence,Chronic pain,osteoarthritis, knee	inhibitor	2,1,2,1,2	2	Blood eQTL	0.151820969166943								1				Y
FAAH	propofol	leukemia,morbid obesity,pain,hypertension,subarachnoid hemorrhage,hypotension,injury,insomnia,premature birth,obstructive sleep apnea,heart disease,inflammation,cancer,neoplasm,polyp,stroke,cirrhosis of liver,pancreatic carcinoma,intestinal polyp,breast neoplasm,scoliosis,septic shock,amnesia,Sepsis,osteonecrosis,status epilepticus,kidney failure,Strabismus,Respiratory insufficiency,Back pain,Recurrent tonsillitis,brain aneurysm,treatment resistant depression,acute respiratory distress syndrome,colorectal carcinoma,Agitation,Pruritus,Shock,major depressive disorder,lung neoplasm,brain injury,severe acute respiratory syndrome,obesity,coronary artery disease,ischemia reperfusion injury,esophageal cancer,chronic kidney disease,male reproductive organ cancer,spinal stenosis,newborn respiratory distress syndrome,depressive disorder,migraine disorder		2,2,3,3,3,2,2,1,1,2,3,1,3,3,3,3,3,3,2,3,1,1,1,1,0.5,3,1,2,3,3,2,3,2,3,1,0.5,0.5,1,1,2,3,3,3,2,3,3,1,3,0.5,3,0.5,2	4	Blood eQTL	0.151820969166943								1				
FAAH	quetiapine	psychosis,bipolar disorder,insomnia,mood disorder,postpartum depression,anxiety,methamphetamine dependence,obsessive-compulsive disorder,unipolar depression,mental or behavioural disorder,cocaine dependence,attention deficit hyperactivity disorder,anorexia nervosa,schizoaffective disorder,drug-Induced dyskinesia,social anxiety disorder,Dementia,Borderline personality disorder,cannabis dependence,delirium,treatment resistant depression,major depressive disorder,depressive disorder,bipolar I disorder,chronic kidney disease,obstructive sleep apnea,schizophrenia,Parkinson disease,alcohol dependence		4,3,2,3,2,3,0.5,2,3,3,1,2,2,4,1,3,3,3,2,3,3,3,3,3,1,2,3,2,2	4	Blood eQTL	0.151820969166943								1				
